ID,TIED,PLACE,STATE,ID_MEDALLA,ID_OLIMPIADA,ID_EVENTO
63660,False,32.0,COMPLETED,1,13,1029
63661,False,4.0,COMPLETED,1,23,1031
63662,False,11.0,COMPLETED,1,13,1020
63663,False,7.0,COMPLETED,1,13,1023
63664,True,34.0,COMPLETED,1,21,49
63665,False,36.0,COMPLETED,1,23,96
63666,False,86.0,COMPLETED,1,3,96
63667,False,17.0,COMPLETED,1,30,395
63668,False,33.0,COMPLETED,1,2,96
63669,False,8.0,COMPLETED,1,21,395
63670,False,26.0,COMPLETED,1,21,393
63671,False,10.0,COMPLETED,1,30,95
63672,False,14.0,COMPLETED,1,25,96
63673,False,18.0,COMPLETED,1,24,395
63674,False,4.0,COMPLETED,1,28,476
63675,False,,DNS,1,25,44
63676,False,5.0,COMPLETED,1,1,467
63677,False,4.0,COMPLETED,1,1,46
63678,False,24.0,COMPLETED,1,27,398
63679,True,20.0,COMPLETED,1,28,157
63680,False,17.0,COMPLETED,1,25,157
63681,False,5.0,COMPLETED,1,24,45
63682,False,10.0,COMPLETED,1,24,95
63683,False,2.0,COMPLETED,1,24,1019
63684,False,6.0,COMPLETED,1,30,1013
63685,False,5.0,COMPLETED,1,25,1013
63686,False,7.0,COMPLETED,1,23,1013
63687,False,2.0,COMPLETED,1,23,95
63688,False,28.0,COMPLETED,1,25,393
63689,False,16.0,COMPLETED,1,24,393
63690,False,1.0,COMPLETED,1,1,47
63691,False,1.0,COMPLETED,1,1,1049
63692,False,24.0,COMPLETED,1,23,398
63693,False,15.0,COMPLETED,1,28,96
63694,False,,DNS,1,25,1020
63695,False,23.0,COMPLETED,1,25,1023
63696,True,9.0,COMPLETED,1,28,47
63697,True,32.0,COMPLETED,1,25,47
63698,False,19.0,COMPLETED,1,26,157
63699,False,6.0,COMPLETED,1,4,1013
63700,False,16.0,COMPLETED,1,2,398
63701,False,,DNS,1,21,398
63702,False,32.0,COMPLETED,1,25,395
63703,False,6.0,COMPLETED,1,27,43
63704,False,6.0,COMPLETED,1,1,45
63705,False,62.0,COMPLETED,1,5,96
63706,False,2.0,COMPLETED,1,1,45
63707,False,6.0,COMPLETED,1,4,96
63708,False,2.0,COMPLETED,3,21,96
63709,False,1.0,COMPLETED,1,30,50
63710,False,3.0,COMPLETED,1,28,46
63711,False,24.0,COMPLETED,1,28,157
63712,False,1.0,COMPLETED,1,5,48
63713,False,7.0,COMPLETED,1,1,1039
63714,False,5.0,COMPLETED,1,1,1020
63715,False,6.0,COMPLETED,1,1,1023
63716,False,24.0,COMPLETED,1,30,48
63717,False,56.0,COMPLETED,1,13,96
63718,False,33.0,COMPLETED,1,26,96
63719,False,10.0,COMPLETED,1,25,1019
63720,False,5.0,COMPLETED,1,23,46
63721,False,8.0,COMPLETED,1,13,1019
63722,False,2.0,COMPLETED,1,14,1019
63723,False,23.0,COMPLETED,1,28,50
63724,False,14.0,COMPLETED,1,25,49
63725,False,30.0,COMPLETED,1,27,96
63726,False,,DNS,1,19,1023
63727,False,10.0,COMPLETED,1,18,1020
63728,False,10.0,COMPLETED,1,13,383
63729,False,6.0,COMPLETED,1,14,383
63730,False,13.0,COMPLETED,1,5,383
63731,False,22.0,COMPLETED,1,3,383
63732,False,15.0,COMPLETED,1,30,157
63733,False,21.0,COMPLETED,1,28,395
63734,False,11.0,COMPLETED,1,14,262
63735,False,5.0,COMPLETED,1,5,928
63736,False,1.0,COMPLETED,4,5,1034
63737,False,38.0,COMPLETED,1,6,936
63738,False,9.0,COMPLETED,1,14,1030
63739,False,5.0,COMPLETED,1,5,1034
63740,False,16.0,COMPLETED,1,14,1018
63741,False,7.0,COMPLETED,1,14,1027
63742,False,,DQ,1,3,1034
63743,False,21.0,COMPLETED,1,13,1024
63744,False,4.0,COMPLETED,1,3,1034
63745,False,15.0,COMPLETED,1,5,1017
63746,False,8.0,COMPLETED,1,14,1026
63747,False,8.0,COMPLETED,1,14,1030
63748,False,2.0,COMPLETED,3,5,1030
63749,False,,DNS,1,3,1030
63750,False,11.0,COMPLETED,1,13,1026
63751,False,15.0,COMPLETED,1,14,1024
63752,False,17.0,COMPLETED,1,14,1017
63753,False,54.0,COMPLETED,1,14,1029
63754,False,8.0,COMPLETED,1,3,1017
63755,False,11.0,COMPLETED,1,6,1017
63756,False,5.0,COMPLETED,1,13,1030
63757,False,3.0,COMPLETED,2,14,1030
63758,False,14.0,COMPLETED,1,3,1030
63759,False,3.0,COMPLETED,2,5,1034
63760,False,15.0,COMPLETED,1,13,927
63761,False,14.0,COMPLETED,1,14,927
63762,False,7.0,COMPLETED,1,13,1027
63763,False,5.0,COMPLETED,1,5,1016
63764,False,7.0,COMPLETED,1,14,928
63765,False,11.0,COMPLETED,1,14,927
63766,False,16.0,COMPLETED,1,5,927
63767,False,11.0,COMPLETED,1,5,1026
63768,False,17.0,COMPLETED,1,5,1026
63769,False,3.0,COMPLETED,2,5,1016
63770,False,6.0,COMPLETED,1,3,153
63771,False,26.0,COMPLETED,1,6,153
63772,False,9.0,COMPLETED,1,3,1029
63773,False,10.0,COMPLETED,1,6,1029
63774,False,2.0,COMPLETED,3,3,1030
63775,False,,DNS,1,14,1015
63776,False,1.0,COMPLETED,4,3,1033
63777,False,2.0,COMPLETED,3,3,1028
63778,False,15.0,COMPLETED,1,3,1028
63779,False,18.0,COMPLETED,1,14,1028
63780,False,22.0,COMPLETED,1,3,153
63781,False,7.0,COMPLETED,1,14,262
63782,False,7.0,COMPLETED,1,14,1028
63783,False,6.0,COMPLETED,1,5,1028
63784,False,3.0,COMPLETED,2,3,1034
63785,False,5.0,COMPLETED,1,3,1033
63786,False,5.0,COMPLETED,1,3,1026
63787,False,14.0,COMPLETED,1,14,1026
63788,False,9.0,COMPLETED,1,14,927
63789,False,14.0,COMPLETED,1,5,1017
63790,False,14.0,COMPLETED,1,5,927
63791,False,8.0,COMPLETED,1,3,1033
63792,False,19.0,COMPLETED,1,3,1028
63793,True,9.0,COMPLETED,1,13,1024
63794,False,10.0,COMPLETED,1,13,1030
63795,False,9.0,COMPLETED,1,14,1026
63796,False,5.0,COMPLETED,1,14,1029
63797,False,12.0,COMPLETED,1,5,1030
63798,False,7.0,COMPLETED,1,13,1024
63799,False,30.0,COMPLETED,1,14,1029
63800,False,4.0,COMPLETED,1,5,1028
63801,False,5.0,COMPLETED,1,5,1030
63802,False,22.0,COMPLETED,1,14,1017
63803,False,19.0,COMPLETED,1,13,1017
63804,False,6.0,COMPLETED,1,5,1027
63805,False,16.0,COMPLETED,1,5,1018
63806,False,12.0,COMPLETED,1,5,395
63807,False,2.0,COMPLETED,1,14,400
63808,False,26.0,COMPLETED,1,14,96
63809,False,8.0,COMPLETED,1,13,47
63810,False,25.0,COMPLETED,1,30,1022
63811,False,24.0,COMPLETED,1,30,1022
63812,False,,DNS,1,30,393
63813,False,6.0,COMPLETED,1,30,400
63814,False,14.0,COMPLETED,1,14,50
63815,False,36.0,COMPLETED,1,5,50
63816,False,29.0,COMPLETED,1,3,49
63817,False,18.0,COMPLETED,1,14,49
63818,False,10.0,COMPLETED,1,5,49
63819,False,5.0,COMPLETED,1,5,1021
63820,True,17.0,COMPLETED,1,30,48
63821,False,31.0,COMPLETED,1,14,157
63822,True,26.0,COMPLETED,1,30,398
63823,False,8.0,COMPLETED,1,5,49
63824,False,9.0,COMPLETED,1,3,49
63825,False,17.0,COMPLETED,1,13,48
63826,False,18.0,COMPLETED,1,3,393
63827,False,13.0,COMPLETED,1,6,393
63828,False,5.0,COMPLETED,1,5,46
63829,False,9.0,COMPLETED,1,3,46
63830,False,41.0,COMPLETED,1,14,1021
63831,False,29.0,COMPLETED,1,14,1022
63832,False,,DQ,1,3,1021
63833,False,27.0,COMPLETED,1,3,1021
63834,False,5.0,COMPLETED,1,13,49
63835,False,7.0,COMPLETED,1,13,47
63836,False,8.0,COMPLETED,1,28,1020
63837,False,,DNF,1,28,96
63838,False,17.0,COMPLETED,1,14,383
63839,False,9.0,COMPLETED,1,14,49
63840,False,22.0,COMPLETED,1,30,1022
63841,False,15.0,COMPLETED,1,13,157
63842,False,18.0,COMPLETED,1,13,49
63843,False,,DNS,1,30,47
63844,False,40.0,COMPLETED,1,30,96
63845,False,26.0,COMPLETED,1,5,47
63846,False,10.0,COMPLETED,1,13,48
63847,False,17.0,COMPLETED,1,5,393
63848,False,20.0,COMPLETED,1,3,1021
63849,False,13.0,COMPLETED,1,6,1021
63850,False,38.0,COMPLETED,1,14,96
63851,False,14.0,COMPLETED,1,3,1022
63852,False,25.0,COMPLETED,1,5,398
63853,False,11.0,COMPLETED,1,3,398
63854,False,27.0,COMPLETED,1,13,1021
63855,False,15.0,COMPLETED,1,13,1022
63856,False,3.0,COMPLETED,2,13,47
63857,False,23.0,COMPLETED,1,14,47
63858,False,8.0,COMPLETED,1,5,50
63859,False,21.0,COMPLETED,1,3,50
63860,False,4.0,COMPLETED,1,13,50
63861,False,2.0,COMPLETED,1,5,928
63862,False,5.0,COMPLETED,1,6,928
63863,False,8.0,COMPLETED,1,5,339
63864,False,24.0,COMPLETED,1,14,1024
63865,False,37.0,COMPLETED,1,5,1024
63866,False,7.0,COMPLETED,1,27,95
63867,False,7.0,COMPLETED,1,23,400
63868,False,19.0,COMPLETED,1,19,398
63869,False,17.0,COMPLETED,1,18,398
63870,False,8.0,COMPLETED,1,5,400
63871,False,7.0,COMPLETED,1,3,400
63872,False,5.0,COMPLETED,1,6,400
63873,False,7.0,COMPLETED,1,7,476
63874,True,6.0,COMPLETED,1,27,43
63875,False,,DNS,1,19,43
63876,False,28.0,COMPLETED,1,18,49
63877,False,20.0,COMPLETED,1,27,383
63878,False,24.0,COMPLETED,1,27,393
63879,False,17.0,COMPLETED,1,23,393
63880,False,8.0,COMPLETED,1,27,46
63881,False,6.0,COMPLETED,1,23,46
63882,False,6.0,COMPLETED,1,6,43
63883,False,2.0,COMPLETED,3,13,44
63884,False,9.0,COMPLETED,1,27,1019
63885,False,8.0,COMPLETED,1,3,467
63886,False,7.0,COMPLETED,1,5,928
63887,False,24.0,COMPLETED,1,14,1030
63888,False,1.0,COMPLETED,1,14,1026
63889,False,17.0,COMPLETED,1,20,1036
63890,False,17.0,COMPLETED,1,20,1017
63891,False,17.0,COMPLETED,1,13,1017
63892,False,7.0,COMPLETED,1,13,476
63893,False,10.0,COMPLETED,1,19,1020
63894,False,11.0,COMPLETED,1,19,1019
63895,False,,DNS,1,13,43
63896,False,1.0,COMPLETED,1,13,467
63897,False,19.0,COMPLETED,1,14,49
63898,False,39.0,COMPLETED,1,19,47
63899,False,9.0,COMPLETED,1,19,95
63900,False,13.0,COMPLETED,1,19,1023
63901,True,7.0,COMPLETED,1,20,43
63902,False,46.0,COMPLETED,1,5,96
63903,False,5.0,COMPLETED,1,3,400
63904,False,16.0,COMPLETED,1,13,1026
63905,False,7.0,COMPLETED,1,27,43
63906,False,7.0,COMPLETED,1,7,400
63907,False,,DNS,1,8,400
63908,False,29.0,COMPLETED,1,13,49
63909,False,27.0,COMPLETED,1,13,50
63910,False,,DNS,1,14,927
63911,False,,DNS,1,14,44
63912,False,28.0,COMPLETED,1,3,1017
63913,False,17.0,COMPLETED,1,7,1017
63914,False,38.0,COMPLETED,1,8,1017
63915,False,4.0,COMPLETED,1,3,928
63916,False,8.0,COMPLETED,1,6,928
63917,False,6.0,COMPLETED,1,6,340
63918,False,22.0,COMPLETED,1,3,1029
63919,False,40.0,COMPLETED,1,6,1029
63920,False,3.0,COMPLETED,2,5,339
63921,False,,DNS,1,7,928
63922,False,21.0,COMPLETED,1,14,1030
63923,False,17.0,COMPLETED,1,14,1026
63924,False,1.0,COMPLETED,4,6,1079
63925,False,19.0,COMPLETED,1,18,1021
63926,False,19.0,COMPLETED,1,20,1021
63927,False,15.0,COMPLETED,1,20,1022
63928,False,5.0,COMPLETED,1,24,44
63929,False,6.0,COMPLETED,1,24,476
63930,False,34.0,COMPLETED,1,20,96
63931,False,,DNS,1,23,96
63932,False,29.0,COMPLETED,1,19,96
63933,False,48.0,COMPLETED,1,18,96
63934,False,,DNS,1,30,157
63935,False,11.0,COMPLETED,1,3,96
63936,False,,DNS,1,30,467
63937,False,28.0,COMPLETED,1,30,398
63938,False,6.0,COMPLETED,1,27,467
63939,False,102.0,COMPLETED,1,3,96
63940,False,21.0,COMPLETED,1,3,47
63941,True,23.0,COMPLETED,1,6,47
63942,False,13.0,COMPLETED,1,27,1020
63943,False,10.0,COMPLETED,1,23,1023
63944,False,48.0,COMPLETED,1,19,96
63945,False,52.0,COMPLETED,1,19,96
63946,False,12.0,COMPLETED,1,13,1021
63947,False,33.0,COMPLETED,1,14,1021
63948,False,30.0,COMPLETED,1,14,1022
63949,False,9.0,COMPLETED,1,5,1021
63950,False,,DNF,1,3,1021
63951,False,16.0,COMPLETED,1,3,1022
63952,False,9.0,COMPLETED,1,13,1021
63953,False,,DNF,1,14,1021
63954,False,,DNS,1,24,44
63955,False,14.0,COMPLETED,1,14,1023
63956,False,39.0,COMPLETED,1,14,96
63957,False,17.0,COMPLETED,1,20,1021
63958,False,14.0,COMPLETED,1,20,1022
63959,False,,DNS,1,13,45
63960,False,10.0,COMPLETED,1,3,1020
63961,False,5.0,COMPLETED,1,28,1013
63962,False,,DNS,1,19,44
63963,False,12.0,COMPLETED,1,19,1023
63964,False,2.0,COMPLETED,1,20,1023
63965,False,17.0,COMPLETED,1,20,96
63966,False,11.0,COMPLETED,1,13,1023
63967,False,11.0,COMPLETED,1,30,95
63968,False,18.0,COMPLETED,1,13,1021
63969,False,22.0,COMPLETED,1,5,1023
63970,False,20.0,COMPLETED,1,3,1023
63971,False,31.0,COMPLETED,1,18,1021
63972,False,4.0,COMPLETED,1,18,1013
63973,False,7.0,COMPLETED,1,6,43
63974,False,33.0,COMPLETED,1,5,1029
63975,False,,DNS,1,23,1014
63976,False,24.0,COMPLETED,1,23,927
63977,False,32.0,COMPLETED,1,23,1036
63978,False,45.0,COMPLETED,1,14,96
63979,False,7.0,COMPLETED,1,5,1013
63980,False,40.0,COMPLETED,1,14,96
63981,False,68.0,COMPLETED,1,14,96
63982,False,65.0,COMPLETED,1,5,96
63983,False,24.0,COMPLETED,1,3,96
63984,False,39.0,COMPLETED,1,6,96
63985,False,13.0,COMPLETED,1,13,1023
63986,False,30.0,COMPLETED,1,23,1023
63987,False,20.0,COMPLETED,1,5,1023
63988,False,36.0,COMPLETED,1,6,49
63989,False,26.0,COMPLETED,1,7,49
63990,False,29.0,COMPLETED,1,5,393
63991,False,27.0,COMPLETED,1,3,393
63992,False,34.0,COMPLETED,1,6,393
63993,False,34.0,COMPLETED,1,7,393
63994,False,17.0,COMPLETED,1,5,398
63995,False,10.0,COMPLETED,1,7,95
63996,False,5.0,COMPLETED,1,19,340
63997,False,13.0,COMPLETED,1,18,927
63998,False,4.0,COMPLETED,1,7,340
63999,False,7.0,COMPLETED,1,18,1026
64000,False,13.0,COMPLETED,1,20,1026
64001,False,8.0,COMPLETED,1,6,340
64002,False,20.0,COMPLETED,1,3,927
64003,False,12.0,COMPLETED,1,3,1018
64004,False,3.0,COMPLETED,2,19,1025
64005,False,3.0,COMPLETED,2,19,928
64006,False,1.0,COMPLETED,1,27,1014
64007,False,8.0,COMPLETED,1,23,1025
64008,False,6.0,COMPLETED,1,23,1014
64009,False,2.0,COMPLETED,3,23,928
64010,False,1.0,COMPLETED,4,20,1017
64011,False,6.0,COMPLETED,1,5,1024
64012,False,13.0,COMPLETED,1,3,1030
64013,False,6.0,COMPLETED,1,6,1030
64014,False,1.0,COMPLETED,4,7,1030
64015,False,18.0,COMPLETED,1,8,1030
64016,False,13.0,COMPLETED,1,3,927
64017,False,26.0,COMPLETED,1,6,927
64018,False,,DNS,1,24,1025
64019,False,5.0,COMPLETED,1,24,1031
64020,False,1.0,COMPLETED,1,5,340
64021,False,17.0,COMPLETED,1,23,927
64022,False,4.0,COMPLETED,1,19,927
64023,False,8.0,COMPLETED,1,5,1017
64024,False,15.0,COMPLETED,1,3,1018
64025,False,11.0,COMPLETED,1,6,1018
64026,True,23.0,COMPLETED,1,6,670
64027,False,15.0,COMPLETED,1,5,1026
64028,False,13.0,COMPLETED,1,3,1026
64029,False,4.0,COMPLETED,1,5,1030
64030,False,10.0,COMPLETED,1,3,1030
64031,False,5.0,COMPLETED,1,6,1027
64032,False,4.0,COMPLETED,1,7,1027
64033,False,13.0,COMPLETED,1,5,1017
64034,False,4.0,COMPLETED,1,3,1017
64035,False,1.0,COMPLETED,4,5,1026
64036,False,16.0,COMPLETED,1,3,1026
64037,False,17.0,COMPLETED,1,3,927
64038,False,1.0,COMPLETED,1,7,927
64039,False,11.0,COMPLETED,1,3,1017
64040,False,,DNS,1,23,1015
64041,False,5.0,COMPLETED,1,23,1025
64042,False,3.0,COMPLETED,2,5,1024
64043,False,17.0,COMPLETED,1,3,1024
64044,False,14.0,COMPLETED,1,6,1024
64045,False,3.0,COMPLETED,2,5,1015
64046,False,2.0,COMPLETED,3,3,1015
64047,False,6.0,COMPLETED,1,5,1026
64048,False,5.0,COMPLETED,1,3,1017
64049,False,6.0,COMPLETED,1,6,1017
64050,False,25.0,COMPLETED,1,19,1024
64051,False,3.0,COMPLETED,1,23,1014
64052,False,,DNS,1,18,1014
64053,False,9.0,COMPLETED,1,18,1026
64054,False,10.0,COMPLETED,1,20,1026
64055,False,11.0,COMPLETED,1,18,1030
64056,False,9.0,COMPLETED,1,20,1030
64057,False,1.0,COMPLETED,1,19,339
64058,False,3.0,COMPLETED,2,5,400
64059,False,7.0,COMPLETED,1,18,1013
64060,False,,DNS,1,25,1013
64061,False,25.0,COMPLETED,1,3,157
64062,False,6.0,COMPLETED,1,27,46
64063,False,27.0,COMPLETED,1,23,1021
64064,False,,DNS,1,23,1022
64065,False,4.0,COMPLETED,1,15,96
64066,False,2.0,COMPLETED,3,18,46
64067,False,2.0,COMPLETED,3,20,46
64068,False,1.0,COMPLETED,1,20,400
64069,False,26.0,COMPLETED,1,20,47
64070,False,3.0,COMPLETED,2,20,393
64071,False,4.0,COMPLETED,1,23,476
64072,True,8.0,COMPLETED,1,5,47
64073,False,26.0,COMPLETED,1,3,157
64074,False,15.0,COMPLETED,1,6,157
64075,False,9.0,COMPLETED,1,3,393
64076,False,20.0,COMPLETED,1,6,393
64077,False,2.0,COMPLETED,3,27,43
64078,False,2.0,COMPLETED,3,23,400
64079,False,4.0,COMPLETED,1,25,467
64080,False,20.0,COMPLETED,1,3,50
64081,False,2.0,COMPLETED,3,6,50
64082,False,1.0,COMPLETED,4,6,46
64083,False,3.0,COMPLETED,2,7,46
64084,False,3.0,COMPLETED,2,6,400
64085,False,21.0,COMPLETED,1,20,49
64086,False,18.0,COMPLETED,1,3,398
64087,False,8.0,COMPLETED,1,6,398
64088,False,2.0,COMPLETED,3,5,476
64089,False,1.0,COMPLETED,1,20,50
64090,False,19.0,COMPLETED,1,18,50
64091,False,11.0,COMPLETED,1,20,50
64092,False,4.0,COMPLETED,1,24,46
64093,False,11.0,COMPLETED,1,23,398
64094,False,5.0,COMPLETED,1,5,49
64095,False,31.0,COMPLETED,1,3,49
64096,False,1.0,COMPLETED,4,18,44
64097,False,1.0,COMPLETED,4,18,45
64098,False,4.0,COMPLETED,1,20,44
64099,False,2.0,COMPLETED,3,20,43
64100,False,4.0,COMPLETED,1,20,467
64101,False,33.0,COMPLETED,1,26,50
64102,False,28.0,COMPLETED,1,3,398
64103,False,28.0,COMPLETED,1,6,398
64104,False,13.0,COMPLETED,1,7,398
64105,False,6.0,COMPLETED,1,5,393
64106,False,27.0,COMPLETED,1,19,49
64107,False,18.0,COMPLETED,1,18,49
64108,False,23.0,COMPLETED,1,23,393
64109,False,6.0,COMPLETED,1,18,95
64110,False,33.0,COMPLETED,1,18,96
64111,False,,DNS,1,23,467
64112,False,7.0,COMPLETED,1,23,46
64113,False,16.0,COMPLETED,1,18,393
64114,False,3.0,COMPLETED,2,5,393
64115,False,22.0,COMPLETED,1,3,393
64116,False,11.0,COMPLETED,1,20,395
64117,False,4.0,COMPLETED,1,5,49
64118,False,12.0,COMPLETED,1,3,49
64119,False,1.0,COMPLETED,4,6,49
64120,False,7.0,COMPLETED,1,7,49
64121,False,24.0,COMPLETED,1,19,50
64122,False,4.0,COMPLETED,1,18,50
64123,False,6.0,COMPLETED,1,5,50
64124,False,3.0,COMPLETED,2,3,50
64125,False,4.0,COMPLETED,1,6,50
64126,False,8.0,COMPLETED,1,7,50
64127,False,13.0,COMPLETED,1,3,395
64128,False,10.0,COMPLETED,1,20,393
64129,False,1.0,COMPLETED,4,5,47
64130,True,11.0,COMPLETED,1,3,47
64131,False,2.0,COMPLETED,3,6,47
64132,True,29.0,COMPLETED,1,18,47
64133,False,15.0,COMPLETED,1,3,50
64134,False,6.0,COMPLETED,1,5,46
64135,False,12.0,COMPLETED,1,14,1028
64136,False,17.0,COMPLETED,1,5,1030
64137,False,17.0,COMPLETED,1,18,927
64138,False,15.0,COMPLETED,1,20,927
64139,False,21.0,COMPLETED,1,14,927
64140,False,30.0,COMPLETED,1,13,49
64141,False,3.0,COMPLETED,1,6,44
64142,False,12.0,COMPLETED,1,13,1019
64143,False,21.0,COMPLETED,1,14,50
64144,False,39.0,COMPLETED,1,5,50
64145,False,62.0,COMPLETED,1,13,96
64146,False,24.0,COMPLETED,1,3,383
64147,False,28.0,COMPLETED,1,3,383
64148,False,7.0,COMPLETED,1,7,467
64149,True,26.0,COMPLETED,1,5,48
64150,False,1.0,COMPLETED,1,6,48
64151,False,7.0,COMPLETED,1,3,340
64152,False,7.0,COMPLETED,1,6,340
64153,False,3.0,COMPLETED,1,6,1015
64154,True,11.0,COMPLETED,1,3,1024
64155,True,11.0,COMPLETED,1,6,1024
64156,True,26.0,COMPLETED,1,7,1024
64157,False,15.0,COMPLETED,1,3,1026
64158,False,28.0,COMPLETED,1,6,1026
64159,False,35.0,COMPLETED,1,7,1026
64160,False,25.0,COMPLETED,1,3,1017
64161,False,8.0,COMPLETED,1,6,1017
64162,False,4.0,COMPLETED,1,7,1017
64163,False,20.0,COMPLETED,1,3,393
64164,False,16.0,COMPLETED,1,3,157
64165,False,3.0,COMPLETED,2,3,157
64166,False,6.0,COMPLETED,1,6,157
64167,False,,DNF,1,7,157
64168,False,25.0,COMPLETED,1,5,49
64169,False,20.0,COMPLETED,1,3,49
64170,False,27.0,COMPLETED,1,3,1022
64171,False,16.0,COMPLETED,1,6,1022
64172,False,38.0,COMPLETED,1,7,1022
64173,False,14.0,COMPLETED,1,3,47
64174,False,30.0,COMPLETED,1,7,47
64175,False,7.0,COMPLETED,1,8,47
64176,False,47.0,COMPLETED,1,3,1021
64177,False,24.0,COMPLETED,1,3,1021
64178,False,19.0,COMPLETED,1,6,1021
64179,False,,DQ,1,7,1021
64180,False,21.0,COMPLETED,1,3,383
64181,False,10.0,COMPLETED,1,6,383
64182,False,24.0,COMPLETED,1,5,395
64183,False,20.0,COMPLETED,1,3,395
64184,False,18.0,COMPLETED,1,6,395
64185,False,51.0,COMPLETED,1,3,1021
64186,False,3.0,COMPLETED,1,3,45
64187,False,2.0,COMPLETED,3,14,398
64188,False,1.0,COMPLETED,4,5,398
64189,False,1.0,COMPLETED,4,3,398
64190,False,1.0,COMPLETED,4,6,398
64191,False,9.0,COMPLETED,1,7,398
64192,False,1.0,COMPLETED,4,5,157
64193,False,7.0,COMPLETED,1,3,157
64194,False,7.0,COMPLETED,1,27,1015
64195,False,5.0,COMPLETED,1,28,928
64196,False,3.0,COMPLETED,2,28,1017
64197,False,5.0,COMPLETED,1,25,1017
64198,False,12.0,COMPLETED,1,14,927
64199,True,12.0,COMPLETED,1,19,1024
64200,False,17.0,COMPLETED,1,26,1026
64201,False,20.0,COMPLETED,1,27,927
64202,False,9.0,COMPLETED,1,27,1036
64203,False,13.0,COMPLETED,1,23,1036
64204,True,9.0,COMPLETED,1,28,1024
64205,False,23.0,COMPLETED,1,3,1017
64206,False,6.0,COMPLETED,1,5,262
64207,False,18.0,COMPLETED,1,26,1017
64208,False,21.0,COMPLETED,1,19,1024
64209,True,3.0,COMPLETED,1,28,1025
64210,False,11.0,COMPLETED,1,5,927
64211,False,5.0,COMPLETED,1,23,1015
64212,False,18.0,COMPLETED,1,26,1024
64213,False,13.0,COMPLETED,1,13,1029
64214,False,,COMPLETED,1,11,395
64215,False,,COMPLETED,1,2,1023
64216,False,20.0,COMPLETED,1,2,1051
64217,False,7.0,COMPLETED,1,2,1063
64218,False,5.0,COMPLETED,1,2,400
64219,False,25.0,COMPLETED,1,19,393
64220,False,10.0,COMPLETED,1,29,96
64221,False,25.0,COMPLETED,1,30,96
64222,False,51.0,COMPLETED,1,21,96
64223,False,5.0,COMPLETED,1,1,1063
64224,False,,DNF,1,30,1022
64225,False,31.0,COMPLETED,1,3,395
64226,False,33.0,COMPLETED,1,6,395
64227,False,30.0,COMPLETED,1,21,49
64228,False,18.0,COMPLETED,1,21,50
64229,False,15.0,COMPLETED,1,28,395
64230,False,16.0,COMPLETED,1,25,395
64231,False,5.0,COMPLETED,1,9,45
64232,False,5.0,COMPLETED,1,9,95
64233,False,1.0,COMPLETED,1,9,1080
64234,False,2.0,COMPLETED,1,9,1076
64235,False,,DNS,1,28,44
64236,False,2.0,COMPLETED,1,28,45
64237,False,29.0,COMPLETED,1,1,96
64238,False,14.0,COMPLETED,1,1,1051
64239,False,1.0,COMPLETED,1,2,1023
64240,False,35.0,COMPLETED,1,2,1051
64241,False,10.0,COMPLETED,1,28,395
64242,False,,DNS,1,25,395
64243,False,,COMPLETED,1,1,1039
64244,False,8.0,COMPLETED,1,2,96
64245,False,26.0,COMPLETED,1,11,96
64246,False,10.0,COMPLETED,1,19,95
64247,False,9.0,COMPLETED,1,28,45
64248,False,6.0,COMPLETED,1,11,1050
64249,False,1.0,COMPLETED,1,11,1038
64250,False,11.0,COMPLETED,1,4,96
64251,False,5.0,COMPLETED,1,14,46
64252,False,30.0,COMPLETED,1,19,96
64253,False,28.0,COMPLETED,1,18,96
64254,False,5.0,COMPLETED,1,4,44
64255,False,4.0,COMPLETED,1,4,400
64256,False,13.0,COMPLETED,1,4,393
64257,False,11.0,COMPLETED,1,4,395
64258,False,7.0,COMPLETED,1,2,393
64259,False,29.0,COMPLETED,1,19,1022
64260,False,28.0,COMPLETED,1,2,1051
64261,False,23.0,COMPLETED,1,11,96
64262,False,19.0,COMPLETED,1,13,96
64263,False,22.0,COMPLETED,1,14,96
64264,False,6.0,COMPLETED,1,2,48
64265,False,28.0,COMPLETED,1,3,1021
64266,False,20.0,COMPLETED,1,25,1022
64267,False,15.0,COMPLETED,1,26,1021
64268,False,14.0,COMPLETED,1,27,1021
64269,False,6.0,COMPLETED,1,23,45
64270,False,10.0,COMPLETED,1,28,96
64271,False,,DNS,1,21,46
64272,False,5.0,COMPLETED,1,21,1013
64273,False,,DNS,1,21,48
64274,False,4.0,COMPLETED,1,28,50
64275,False,13.0,COMPLETED,1,25,50
64276,False,25.0,COMPLETED,1,26,1021
64277,False,11.0,COMPLETED,1,19,1020
64278,False,41.0,COMPLETED,1,26,96
64279,False,30.0,COMPLETED,1,1,96
64280,False,5.0,COMPLETED,1,21,46
64281,False,,DNF,1,21,96
64282,False,6.0,COMPLETED,1,29,95
64283,False,13.0,COMPLETED,1,25,393
64284,False,2.0,COMPLETED,1,2,1020
64285,False,,DNF,1,2,1051
64286,False,7.0,COMPLETED,1,30,1020
64287,False,7.0,COMPLETED,1,28,95
64288,False,6.0,COMPLETED,1,11,95
64289,False,1.0,COMPLETED,1,24,45
64290,False,5.0,COMPLETED,1,28,1019
64291,False,34.0,COMPLETED,1,23,96
64292,False,23.0,COMPLETED,1,1,1051
64293,False,11.0,COMPLETED,1,2,1052
